City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
235,la punta,-33.1837,-66.3127,20.22,73,0,3.13,AR,1705128475
236,la massana,42.5667,1.4833,-3.52,65,90,1.5,AD,1705128475
237,saint-joseph,-21.3667,55.6167,28.21,82,100,5.32,RE,1705128475
238,westport,41.1415,-73.3579,9.49,88,100,10.8,US,1705128429
239,pisco,-13.7,-76.2167,22.03,83,99,3.09,PE,1705128476
240,trail,49.0998,-117.7022,-26.56,96,50,1.11,CA,1705128476
241,parabel',58.6978,81.4825,-11.11,91,100,4.85,RU,1705128476
242,greenwood,34.1668,-82.1165,11.27,56,75,7.72,US,1705128477
243,debre birhan,9.6833,39.5333,15.13,46,19,0.84,ET,1705128477
244,soure,-0.7167,-48.5233,24.73,90,100,2.93,BR,1705128477
245,aasiaat,68.7098,-52.8699,-10.32,94,100,5.34,GL,1705128477
246,iskateley,67.6803,53.1512,-20.55,97,100,2.24,RU,1705128478
247,geraldton,-28.7667,114.6,28.23,61,28,6.17,AU,1705128478
248,kyzylorda,44.8528,65.5092,1.01,86,0,5.0,KZ,1705128478
249,ishigaki,24.3448,124.1572,22.07,49,20,5.14,JP,1705128479
250,mugia,43.1041,-9.2179,10.51,73,98,7.36,ES,1705128479
251,khanty-mansiysk,61.0042,69.0019,-30.94,62,0,2.0,RU,1705128479
252,lerwick,60.1545,-1.1494,6.0,74,89,13.44,GB,1705128479
253,santa cruz,-17.8,-63.1667,22.7,94,20,1.03,BO,1705128480
254,verkhnevilyuysk,63.4453,120.3167,-30.07,97,39,2.32,RU,1705128480
255,musoma,-1.5,33.8,22.01,88,75,0.0,TZ,1705128480
256,novodvinsk,64.4165,40.8122,-10.12,88,100,3.94,RU,1705128408
257,zyryanovsk,49.7386,84.2719,-18.31,75,95,0.36,KZ,1705128481
258,tsetserleg,47.475,101.4542,-11.81,75,0,1.17,MN,1705128481
259,caala,-12.8525,15.5606,17.74,88,100,0.59,AO,1705128481
260,grand falls-windsor,48.9332,-55.6649,-8.15,93,7,1.95,CA,1705128482
261,arroyo,41.6096,-4.7969,4.01,74,0,2.06,ES,1705128482
262,ujae,8.9322,165.7642,27.3,79,27,10.29,MH,1705128482
263,usogorsk,63.4106,48.6872,-14.63,97,100,3.33,RU,1705128483
264,atafu village,-8.5421,-172.5159,29.93,70,100,5.51,TK,1705128484
265,fort st. john,56.2499,-120.8529,-32.06,68,40,5.14,CA,1705128484
266,ilha de mocambique,-15.0342,40.7358,29.13,71,100,2.31,MZ,1705128485
267,mount gambier,-37.8333,140.7667,17.84,59,100,6.66,AU,1705128485
268,fisterra,42.9049,-9.2629,10.42,76,100,9.89,ES,1705128486
269,ghat,24.9647,10.1728,10.72,24,0,3.02,LY,1705128486
270,greenville,35.6127,-77.3663,20.09,96,100,5.66,US,1705128471
271,kailua-kona,19.6406,-155.9956,22.98,77,0,6.69,US,1705128487
272,ust'-kut,56.7938,105.7672,-18.65,93,100,2.24,RU,1705128487
273,voss,60.623,6.4229,2.52,98,100,3.73,NO,1705128488
274,jork,53.5333,9.6833,3.55,97,100,5.66,DE,1705128488
275,thinadhoo,0.5333,72.9333,27.72,74,78,0.8,MV,1705128488
276,nova sintra,14.8667,-24.7167,20.93,71,100,6.33,CV,1705128489
277,ancud,-41.8697,-73.8203,10.1,89,60,0.98,CL,1705128465
278,oriximina,-1.7656,-55.8661,23.73,95,100,0.6,BR,1705128490
279,sotnikovskoye,45.0039,43.7772,-10.82,71,14,4.44,RU,1705128491
280,willowmore,-33.2926,23.4895,22.89,49,0,1.12,ZA,1705128492
281,kahramanmaras,38.0,37.0,-1.65,55,4,3.11,TR,1705128431
282,dryden,49.7833,-92.7503,-21.84,84,100,4.63,CA,1705128492
283,valparaiso,-33.0393,-71.6273,13.8,88,75,0.0,CL,1705128327
284,vila velha,-20.3297,-40.2925,26.08,82,40,4.12,BR,1705128467
285,tieli,46.95,128.05,-16.05,86,100,1.54,CN,1705128494
286,shanwei,22.782,115.3475,20.88,44,67,7.15,CN,1705128494
287,hithadhoo,-0.6,73.0833,27.67,74,100,4.34,MV,1705128495
288,tazovsky,67.4667,78.7,-37.38,100,100,1.1,RU,1705128495
289,zaio,34.9428,-2.7329,10.99,87,100,0.36,MA,1705128495
290,hun,29.1268,15.9477,9.43,61,1,4.39,LY,1705128496
291,mabaruma,8.2,-59.7833,21.15,92,0,0.99,GY,1705128496
292,kiruna,67.8557,20.2251,-12.49,92,75,3.09,SE,1705128496
293,kerikeri,-35.2268,173.9474,23.84,76,5,0.89,NZ,1705128497
294,lae,-6.7221,146.9847,33.37,72,35,2.94,PG,1705128497
295,nar'yan-mar,67.6713,53.087,-20.5,97,100,2.24,RU,1705128498
296,willow oak,27.9161,-82.0179,24.44,92,100,6.69,US,1705128498
297,flin flon,54.7682,-101.865,-24.11,95,100,3.34,CA,1705128498
298,guerrero negro,27.9769,-114.0611,15.21,54,5,5.16,MX,1705128499
299,formosa do rio preto,-11.0483,-45.1931,21.39,89,59,0.28,BR,1705128499
300,palmira,3.5394,-76.3036,20.71,88,75,1.54,CO,1705128428
301,pariaman,-0.619,100.12,31.03,88,100,3.25,ID,1705128500
302,ca mau,9.1769,105.15,32.57,42,100,2.84,VN,1705128500
303,mancio lima,-7.6142,-72.8958,23.04,100,75,1.03,BR,1705128501
304,point fortin,10.1833,-61.6833,22.34,82,0,4.9,TT,1705128501
305,sola,-13.8833,167.55,28.37,82,72,6.54,VU,1705128501
306,sos'va,59.1766,61.8558,-24.97,99,100,2.24,RU,1705128502
307,sinabang,2.4803,96.3801,28.2,79,85,2.28,ID,1705128502
308,brezina,33.0989,1.2608,6.77,64,60,1.41,DZ,1705128502
309,namibe,-15.1961,12.1522,24.16,61,98,1.68,AO,1705128503
310,labasa,-16.4167,179.3833,26.52,88,100,2.03,FJ,1705128503
311,lazaro cardenas,17.9583,-102.2,21.97,86,92,1.85,MX,1705128504
312,zarasai,55.7333,26.25,-15.11,96,85,2.56,LT,1705128504
313,zhanaozen,43.3,52.8,-3.7,86,100,11.19,KZ,1705128504
314,babolsar,36.7025,52.6576,11.18,46,17,1.52,IR,1705128505
315,sterling,39.0062,-77.4286,12.53,89,100,0.0,US,1705128406
316,weno,7.4515,151.8468,29.97,74,100,5.14,FM,1705128506
317,karratha,-20.7377,116.8463,33.89,48,5,11.0,AU,1705128506
318,peniche,39.3558,-9.3811,11.83,86,100,11.03,PT,1705128506
319,santa barbara,34.7333,-120.0343,9.06,72,0,2.57,US,1705128308
320,antonio enes,-16.2325,39.9086,30.57,66,100,2.78,MZ,1705128507
321,maun,-19.9833,23.4167,24.98,94,75,5.14,BW,1705128508
322,kununurra,-15.7667,128.7333,33.99,59,75,4.12,AU,1705128509
323,sabha,27.0377,14.4283,9.27,59,0,2.83,LY,1705128509
324,santo andre,-23.6639,-46.5383,21.03,96,100,4.12,BR,1705128420
325,gizo,-8.103,156.8419,29.67,74,100,2.03,SB,1705128510
326,letlhakeng,-24.0944,25.0298,28.43,44,46,4.18,BW,1705128511
327,marsabit,2.3284,37.9899,23.6,46,19,6.42,KE,1705128511
328,brokopondo,4.75,-55.1667,24.02,91,100,3.73,SR,1705128512
329,price,39.5994,-110.8107,1.18,51,100,7.72,US,1705128512
330,kurumkan,54.3,110.3,-17.15,79,12,1.34,RU,1705128512
331,langzhong,31.5504,105.9938,17.44,46,0,1.44,CN,1705128513
332,youhao,47.8667,128.8333,-14.4,83,100,1.19,CN,1705128513
333,balkanabat,39.5108,54.3671,12.39,59,100,3.48,TM,1705128514
334,kimbe,-5.5502,150.1429,28.97,79,98,1.69,PG,1705128514
335,pechora,65.1472,57.2244,-25.64,99,99,4.02,RU,1705128514
336,soroti,1.7146,33.6111,27.38,46,51,2.02,UG,1705128515
337,crane,31.3974,-102.3501,6.56,25,52,3.91,US,1705128515
338,enewetak,11.3474,162.3373,27.02,79,0,8.65,MH,1705128516
339,carutapera,-1.195,-46.02,24.09,94,100,1.58,BR,1705128516
340,rikaze,29.25,88.8833,4.94,8,0,0.91,CN,1705128516
341,lompoc,34.6391,-120.4579,9.4,75,0,2.68,US,1705128517
342,iyidere,41.0119,40.3619,3.98,96,100,2.64,TR,1705128517
343,lib,8.3122,167.3766,27.43,78,90,10.73,MH,1705128518
344,satkhira,22.7167,89.1,24.06,24,0,3.7,BD,1705128518
345,novovorontsovka,47.5004,33.9175,-9.47,73,100,4.42,UA,1705128518
346,copalnic manastur,47.5,23.6833,-3.68,92,100,1.69,RO,1705128519
347,vadso,70.0744,29.7487,-7.91,79,40,6.17,NO,1705128519
348,cabo san lucas,22.8909,-109.9124,19.31,57,77,0.89,MX,1705128226
349,torpoint,50.3751,-4.1957,4.25,90,32,0.89,GB,1705128520
350,zaozersk,69.4005,32.4476,-14.26,97,100,2.75,RU,1705128520
351,howard springs,-12.497,131.047,27.95,97,100,5.59,AU,1705128520
352,uray,60.1247,64.7758,-20.63,98,96,1.79,RU,1705128521
353,basco,20.4487,121.9702,22.63,60,25,9.51,PH,1705128521
354,calliope,-24.0,151.2,29.91,66,44,6.69,AU,1705128521
355,vorkuta,67.5,64.0,-28.91,100,99,1.93,RU,1705128522
356,kone,-21.0595,164.8658,29.76,64,100,2.62,NC,1705128522
357,kapa'a,22.0752,-159.319,21.99,64,75,3.09,US,1705128522
358,ajuterique,14.3833,-87.7,19.5,92,50,1.74,HN,1705128522
359,koge,55.458,12.1821,2.23,96,100,6.17,DK,1705128523
360,kayangel,8.0823,134.7173,28.65,78,100,9.17,PW,1705128523
361,tofol,5.3248,163.0078,27.87,80,37,9.25,FM,1705128523
